학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,lat,long,데이터기준일자,제공기관코드,제공기관명
B000012077,문정고등학교,고등학교,2008-03-01,공립,본교,운영,서울특별시 송파구 문정동 90,서울특별시 송파구 송이로34길 62,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.4851785,127.1266921,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002381,서울중광초등학교,초등학교,1998-09-01,공립,본교,운영,서울특별시 광진구 중곡동 220-22,서울특별시 광진구 긴고랑로13길 59,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2023-11-15,37.56524214,127.082693,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011318,영신간호비즈니스고등학교,고등학교,1993-05-08,사립,본교,운영,서울특별시 노원구 중계동 118,서울특별시 노원구 중계로16나길 13,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.65245208,127.083205,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011993,한성고등학교,고등학교,1928-09-25,사립,본교,운영,서울특별시 서대문구 북아현동 170-1,서울특별시 서대문구 북아현로1길 24,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.55909644,126.9544615,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000013483,미림여자고등학교,고등학교,1979-09-01,사립,본교,운영,서울특별시 관악구 신림동 1557-1,서울특별시 관악구 호암로 546,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.4661018,126.9319279,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008312,강신중학교,중학교,1989-03-01,공립,본교,운영,서울특별시 양천구 신월동 1010,서울특별시 양천구 남부순환로 604,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.51513716,126.8381601,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002272,서울우암초등학교,초등학교,1994-11-01,공립,본교,운영,서울특별시 서초구 우면동 58,서울특별시 서초구 바우뫼로7길 38,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.47229555,127.0237234,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011294,한양공업고등학교,고등학교,1945-09-01,사립,본교,운영,서울특별시 중구 신당동 224-2,서울특별시 중구 을지로 299,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.5658716,127.0114433,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002304,서울포이초등학교,초등학교,1990-04-06,공립,본교,운영,서울특별시 강남구 개포동 1273,서울특별시 강남구 개포로22길 87,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.47591562,127.0525106,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000024206,서울고현초등학교,초등학교,2020-03-01,공립,본교,운영,서울특별시 강동구 상일동 121,서울특별시 강동구 상일로11길 110,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.55380091,127.1660305,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001952,서울천왕초등학교,초등학교,2011-09-01,공립,본교,운영,서울특별시 구로구 천왕동 273-2,서울특별시 구로구 천왕로1길 11,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.48145598,126.8370629,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008099,대광중학교,중학교,1947-11-25,사립,본교,운영,서울특별시 동대문구 신설동 53-3,서울특별시 동대문구 안암로 6,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.57795467,127.0253235,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002199,서울강신초등학교,초등학교,1985-03-04,공립,본교,운영,서울특별시 양천구 신월동 6-7,서울특별시 양천구 월정로 280,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.54209971,126.8295837,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001887,서울구현초등학교,초등학교,2009-03-01,공립,본교,운영,서울특별시 은평구 구산동 164,서울특별시 은평구 갈현로15길 51,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.60984462,126.9057958,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002158,서울버들초등학교,초등학교,2007-09-01,공립,본교,운영,서울특별시 송파구 잠실동 35-6,서울특별시 송파구 석촌호수로 81,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.51028143,127.0889992,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002426,서울수송초등학교,초등학교,2001-09-01,공립,본교,운영,서울특별시 강북구 번동 456,서울특별시 강북구 한천로124길 14,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2023-11-15,37.63732397,127.0332067,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008235,덕성여자중학교,중학교,1946-10-01,사립,본교,운영,서울특별시 종로구 송현동 34,서울특별시 종로구 율곡로3길 49,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.57778598,126.9819235,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008460,신일중학교,중학교,1967-03-01,사립,본교,운영,서울특별시 강북구 미아동 193-1,서울특별시 강북구 솔매로49길 20,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2023-11-15,37.62796722,127.0284273,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008161,경인중학교,중학교,1970-03-03,공립,본교,운영,서울특별시 구로구 개봉동 143-4,서울특별시 구로구 경인로 301,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.49846566,126.8536725,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002070,서울을지초등학교,초등학교,1994-04-22,공립,본교,운영,서울특별시 노원구 중계동 360,서울특별시 노원구 중계로 239,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.65058885,127.0730918,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011347,한강미디어고등학교,고등학교,1995-01-10,공립,본교,운영,서울특별시 영등포구 양평동4가 315-1,서울특별시 영등포구 선유로55길 22,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2023-11-15,37.53929145,126.8972599,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000012080,잠신고등학교,고등학교,1988-12-23,공립,본교,운영,서울특별시 송파구 잠실동 22-2,서울특별시 송파구 잠실로 24,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2023-11-15,37.51470129,127.088283,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008428,용곡중학교,중학교,1983-05-04,공립,본교,운영,서울특별시 광진구 중곡동 176-77,서울특별시 광진구 용마산로22길 76,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2023-11-15,37.56595126,127.0890896,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008366,수서중학교,중학교,1993-03-01,공립,본교,운영,서울특별시 강남구 수서동 710,서울특별시 강남구 광평로59길 57,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.49120377,127.1023799,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002294,서울왕북초등학교,초등학교,1963-10-31,공립,본교,운영,서울특별시 강남구 수서동 745,서울특별시 강남구 광평로31길 74,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.48632828,127.0860547,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002285,서울대도초등학교,초등학교,1980-03-27,공립,본교,운영,서울특별시 강남구 도곡동 106-1,서울특별시 강남구 선릉로 209,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.49260076,127.0533774,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001856,경희초등학교,초등학교,1961-03-01,사립,본교,운영,서울특별시 동대문구 회기동 산4-50,서울특별시 동대문구 경희대로 26,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2023-11-15,37.59394914,127.054891,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000012020,명덕여자고등학교,고등학교,1984-03-05,사립,본교,운영,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.55394399,126.8342914,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002243,서울화곡초등학교,초등학교,1967-03-01,공립,본교,운영,서울특별시 강서구 화곡동 24-266,서울특별시 강서구 초록마을로 28,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.54366962,126.8464717,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008409,성보중학교,중학교,1982-03-01,사립,본교,운영,서울특별시 관악구 신림동 1690,서울특별시 관악구 남부순환로156길 39,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.48072837,126.9209573,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011327,동명생활경영고등학교,고등학교,1921-06-03,사립,본교,운영,서울특별시 은평구 대조동 91-20,서울특별시 은평구 통일로 793,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.61441879,126.9228204,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011290,서일문화예술고등학교,고등학교,1966-12-08,사립,본교,운영,서울특별시 종로구 창신동 13-80,서울특별시 종로구 지봉로17길 49,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2023-11-15,37.57937936,127.0127598,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002254,서울신중초등학교,초등학교,1936-04-01,공립,본교,운영,서울특별시 서초구 서초동 1466-5,서울특별시 서초구 남부순환로317길 15,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2023-11-15,37.48015788,127.0093433,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008437,숭곡중학교,중학교,2011-03-01,공립,본교,운영,서울특별시 성북구 하월곡동 87-1,서울특별시 성북구 종암로 208,7010000,서울특별시교육청,7121000,서울특별시성북강북교육지원청,2013-11-29,2023-11-15,37.60847848,127.0312998,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000008221,을지중학교,중학교,2004-03-01,공립,본교,운영,서울특별시 노원구 중계동 360-19,서울특별시 노원구 덕릉로 580,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2023-11-15,37.64978791,127.0717084,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000011960,창문여자고등학교,고등학교,1975-03-01,사립,본교,운영,서울특별시 강북구 미아동 8-16,서울특별시 강북구 월계로 61,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2023-11-15,37.6134057,127.0357962,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002333,서울봉현초등학교,초등학교,2003-05-27,공립,본교,운영,서울특별시 관악구 봉천동 1704,서울특별시 관악구 성현로 117,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2023-11-15,37.49124068,126.9555874,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000001889,서울은평초등학교,초등학교,1931-03-01,공립,본교,운영,서울특별시 은평구 녹번동 40-3,서울특별시 은평구 은평로 239,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2023-11-15,37.60230404,126.9340336,2024-03-22,C738100,청주대학교 지방교육재정연구원
B000002226,서울삼정초등학교,초등학교,1994-03-01,공립,본교,운영,서울특별시 강서구 방화동 798,서울특별시 강서구 금낭화로 222,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2023-11-15,37.58050843,126.8104937,2024-03-22,C738100,청주대학교 지방교육재정연구원
